FIPS,State,County Name,Urban Rural Code,Urban Rural Description,Population Estimate 2020,Total Vaccines,Percent Vaccinated,Case Count,Percent of Population Cases,COVID-19 Deaths,Median Age of County,Adult Obesity Percent,Adult Smoking Percentage,Excessive Drinking Percent,Percent Population Died from Covid,Percent Population Died by Covid above Median Rate
39101,OH,Marion County,5.0,Micropolitan,64820.0,27755.0,42.81857451403887,10004.0,15.433508176488738,253.0,41.0,0.388,0.2634378023,0.1587386125,0.3903116322122801,1.0
21145,KY,McCracken County,5.0,Micropolitan,65644.0,32988.0,50.25287916641277,3868.0,5.89238925111205,433.0,42.0,0.313,0.2132075702,0.1716167402,0.6596185485345195,1.0
34023,NJ,Middlesex County,2.0,Large fringe metro,822736.0,523989.0,63.68859512650473,102536.0,12.46280702436747,2526.0,39.2,0.257,0.1313493157,0.158507224,0.3070243674763229,1.0
37023,NC,Burke County,3.0,Medium metro,90418.0,37468.0,41.43865159592116,13708.0,15.16069809108805,242.0,45.1,0.357,0.2347195707,0.1710769228,0.2676458227344113,1.0
39095,OH,Lucas County,3.0,Medium metro,428294.0,219061.0,51.147342713182994,48838.0,11.4029148201936,1459.0,38.3,0.37,0.2376918758,0.1743674115,0.3406538499255184,1.0
36007,NY,Broome County,4.0,Small metro,189420.0,109147.0,57.6216872558336,21193.0,11.1883644810474,546.0,39.7,0.301,0.2205700978,0.2226273284,0.2882483370288248,1.0
42081,PA,Lycoming County,4.0,Small metro,113209.0,54601.0,48.230264378273816,13315.0,11.76143239495093,400.0,41.6,0.388,0.2183895075,0.1895491932,0.3533287989470802,1.0
13069,GA,Coffee County,5.0,Micropolitan,43218.0,11833.0,27.3797954555972,5579.0,12.908973113054738,187.0,36.0,0.342,0.2322838502,0.166350795,0.4326900828358554,1.0
36089,NY,St. Lawrence County,5.0,Micropolitan,107185.0,58758.0,54.81923776647852,7881.0,7.352707934878939,128.0,39.4,0.358,0.2164059271,0.2254700079,0.1194196949199981,0.0
13031,GA,Bulloch County,5.0,Micropolitan,80839.0,20566.0,25.4406907556996,8938.0,11.05654448966464,220.0,29.2,0.366,0.2008830846,0.1707477916,0.2721458701864199,1.0
13313,GA,Whitfield County,4.0,Small metro,103837.0,22985.0,22.13565492069301,18027.0,17.360863661315328,320.0,36.2,0.333,0.2050371977,0.1476046453,0.3081753132313145,1.0
6111,CA,Ventura County,3.0,Medium metro,841387.0,529235.0,62.90030627998768,97126.0,11.54355843387169,1231.0,38.7,0.202,0.1233545573,0.1908735412,0.1463060399079139,0.0
6039,CA,Madera County,4.0,Small metro,157761.0,70429.0,44.64284582374604,21528.0,13.64595812653317,257.0,34.5,0.368,0.1668531406,0.1867019045,0.1629046469025931,0.0
18089,IN,Lake County,2.0,Large fringe metro,487536.0,243764.0,49.99917954776673,62273.0,12.77300548062092,1437.0,39.4,0.379,0.2142751375,0.1697154358,0.2947474648025992,1.0
16001,ID,Ada County,3.0,Medium metro,494399.0,247959.0,50.15362086088362,67233.0,13.59893527292733,1026.0,37.7,0.25,0.1511873732,0.1998303152,0.2075246915952499,0.0
39145,OH,Scioto County,5.0,Micropolitan,74347.0,32733.0,44.02733129783313,8960.0,12.05159589492514,212.0,40.8,0.386,0.2966035801,0.1700974651,0.2851493671567111,1.0
41067,OR,Washington County,2.0,Large fringe metro,603514.0,404117.0,66.96066702677983,34184.0,5.66416023489098,432.0,37.2,0.29,0.1313532813,0.2016071744,0.0715807752595631,0.0
27053,MN,Hennepin County,1.0,Large central metro,1268408.0,811442.0,63.97326412321588,140071.0,11.04305554679566,2393.0,36.8,0.229,0.1312080441,0.2403674595,0.1886616924522708,0.0
21093,KY,Hardin County,4.0,Small metro,111309.0,63636.0,57.17057919844757,9747.0,8.75670430962455,299.0,37.2,0.4,0.2228913903,0.1575573733,0.2686215849571912,1.0
37025,NC,Cabarrus County,2.0,Large fringe metro,221479.0,104269.0,47.07850405681802,29714.0,13.416170381842072,495.0,37.7,0.336,0.1878744466,0.1815471975,0.2234974873464301,0.0
12105,FL,Polk County,3.0,Medium metro,744552.0,361755.0,48.58693549946813,47375.0,6.3628866754773306,2108.0,40.2,0.365,0.2062395549,0.1796896906,0.2831232741299466,1.0
51670,VA,Hopewell city,2.0,Large fringe metro,22375.0,6627.0,29.617877094972062,3109.0,13.8949720670391,114.0,35.8,0.41,0.2389020206,0.1566006579,0.5094972067039105,1.0
10003,DE,New Castle County,2.0,Large fringe metro,561531.0,330083.0,58.7826851945841,70195.0,12.50064555652315,1012.0,38.9,0.302,0.1838650858,0.1923300744,0.1802215728072003,0.0
45079,SC,Richland County,3.0,Medium metro,419051.0,223128.0,53.24602494684419,64219.0,15.32486499256653,1038.0,34.0,0.34,0.1689411296,0.172661829,0.2477025469453598,1.0
30013,MT,Cascade County,4.0,Small metro,81346.0,38842.0,47.74912103852679,11812.0,14.52068940083102,279.0,38.4,0.311,0.2054323089,0.2151520287,0.3429793720650063,1.0
39025,OH,Clermont County,2.0,Large fringe metro,207449.0,104455.0,50.35213474155093,24414.0,11.76867567450313,168.0,40.5,0.382,0.2235546601,0.1912251066,0.0809837598638701,0.0
37135,NC,Orange County,3.0,Medium metro,149077.0,98638.0,66.16580693198817,10593.0,7.10572388765537,350.0,35.1,0.218,0.1507223611,0.1930767644,0.2347780006305466,0.0
37179,NC,Union County,2.0,Large fringe metro,244562.0,114515.0,46.82452711377892,32619.0,13.33772213181115,320.0,38.9,0.356,0.1714832682,0.1830812222,0.1308461657984478,0.0
1043,AL,Cullman County,5.0,Micropolitan,84515.0,28920.0,34.21877773176359,12931.0,15.30024256049222,304.0,40.9,0.357,0.2262512393,0.1538993606,0.3596994616340295,1.0
12083,FL,Marion County,3.0,Medium metro,373513.0,187359.0,50.1613062999146,32115.0,8.598094309970469,1549.0,48.9,0.328,0.2093014201,0.1676784031,0.414711134552211,1.0
49035,UT,Salt Lake County,1.0,Large central metro,1165517.0,677144.0,58.098165878318376,174200.0,14.94615694151179,1461.0,33.2,0.262,0.111268813,0.1371497336,0.1253520969664106,0.0
13305,GA,Wayne County,5.0,Micropolitan,30023.0,9041.0,30.113579588981786,4240.0,14.12250607867301,151.0,38.3,0.406,0.2344364942,0.1720318028,0.5029477400659494,1.0
39041,OH,Delaware County,2.0,Large fringe metro,213554.0,137311.0,64.2980229824775,21349.0,9.99700309991852,107.0,39.4,0.296,0.1531335991,0.1936658582,0.050104423237214,0.0
18053,IN,Grant County,5.0,Micropolitan,65225.0,25129.0,38.5266385588348,8854.0,13.57454963587581,166.0,40.3,0.369,0.2560786332,0.154133438,0.2545036412418551,1.0
35013,NM,Dona Ana County,4.0,Small metro,221262.0,118482.0,53.54828212707108,25294.0,11.43169635997143,529.0,33.6,0.264,0.1580574758,0.1760055733,0.2390830779799513,0.0
51085,VA,Hanover County,2.0,Large fringe metro,108262.0,59095.0,54.58517300622564,9733.0,8.99022741128004,333.0,42.8,0.297,0.1642453723,0.2260211683,0.3075871496924128,1.0
45019,SC,Charleston County,3.0,Medium metro,417981.0,236091.0,56.48366791791971,60678.0,14.51692780293841,1110.0,38.5,0.286,0.1428402318,0.2429582039,0.265562310248552,1.0
25023,MA,Plymouth County,2.0,Large fringe metro,523738.0,317737.0,60.667165643890655,61997.0,11.83740725324494,1002.0,42.9,0.273,0.1660316599,0.2569115142,0.1913170325620825,0.0
37021,NC,Buncombe County,3.0,Medium metro,263477.0,151853.0,57.63425270516971,24307.0,9.22547319120834,696.0,42.5,0.242,0.1801656016,0.1840160936,0.2641596799720658,1.0
39139,OH,Richland County,4.0,Small metro,120891.0,47180.0,39.02689199361408,15091.0,12.48314597447287,307.0,41.2,0.356,0.2583053737,0.1658133548,0.2539477711326732,1.0
45029,SC,Colleton County,6.0,Noncore,37481.0,16098.0,42.94976121234758,5298.0,14.13516181531976,160.0,42.5,0.402,0.2260236964,0.1561217601,0.4268829540300419,1.0
36027,NY,Dutchess County,2.0,Large fringe metro,293293.0,181778.0,61.97829474279987,34476.0,11.75479810292097,629.0,42.5,0.279,0.1567146022,0.2183896004,0.2144613066114772,0.0
23005,ME,Cumberland County,3.0,Medium metro,298111.0,227280.0,76.24005823334261,18557.0,6.22486255119737,343.0,42.3,0.233,0.1433444271,0.2467059383,0.1150578140357115,0.0
36119,NY,Westchester County,2.0,Large fringe metro,965802.0,673180.0,69.70165727550781,157959.0,16.3552156653227,3040.0,41.3,0.216,0.1259732018,0.1904627095,0.3147643098688965,1.0
45007,SC,Anderson County,3.0,Medium metro,204353.0,72995.0,35.72005304546544,31929.0,15.62443418985774,670.0,40.7,0.352,0.2001718701,0.1587240383,0.3278640391870929,1.0
12103,FL,Pinellas County,1.0,Large central metro,976802.0,570893.0,58.44510965374764,67016.0,6.86075581335828,2460.0,48.8,0.273,0.20248821,0.2365077173,0.2518422361952576,1.0
26087,MI,Lapeer County,2.0,Large fringe metro,87635.0,37655.0,42.96799224054316,8690.0,9.91612940035374,188.0,44.8,0.333,0.2196954216,0.2330015527,0.2145261596394135,0.0
26099,MI,Macomb County,2.0,Large fringe metro,870791.0,453168.0,52.04096046008744,19731.0,2.26587091506457,1646.0,41.2,0.321,0.2216333959,0.1890562169,0.1890235429626627,0.0
1083,AL,Limestone County,3.0,Medium metro,102228.0,32092.0,31.39257346323903,12784.0,12.50538013068826,152.0,40.0,0.33,0.2033433476,0.1563947131,0.1486872481120632,0.0
6047,CA,Merced County,3.0,Medium metro,279252.0,118144.0,42.307306662082986,38800.0,13.89426038130434,372.0,31.3,0.334,0.1640976835,0.1703456149,0.1332130119032271,0.0
4005,AZ,Coconino County,4.0,Small metro,142481.0,97394.0,68.35578077076944,20579.0,14.44332928601006,302.0,31.1,0.245,0.1712276281,0.1983861857,0.2119580856394887,0.0
37047,NC,Columbus County,6.0,Noncore,54754.0,21534.0,39.32863352449136,9335.0,17.048982722723448,106.0,42.4,0.45,0.2619931334,0.1566404278,0.193593162143405,0.0
13115,GA,Floyd County,4.0,Small metro,98604.0,16986.0,17.22648168431301,12874.0,13.05626546590402,639.0,38.2,0.343,0.2116159373,0.1607503529,0.6480467323840818,1.0
18043,IN,Floyd County,2.0,Large fringe metro,78936.0,40901.0,51.81539475017736,10031.0,12.707763251241513,313.0,39.8,0.318,0.2150995255,0.1896792835,0.3965237660889835,1.0
6085,CA,Santa Clara County,1.0,Large central metro,1907105.0,1446849.0,75.86624753225438,139789.0,7.329905799628229,2009.0,37.3,0.199,0.0957785543,0.1692100321,0.1053429150466282,0.0
13015,GA,Bartow County,2.0,Large fringe metro,109426.0,17155.0,15.677261345566858,14904.0,13.620163398095512,234.0,38.3,0.294,0.2136518571,0.1744431122,0.2138431451391808,0.0
12115,FL,Sarasota County,3.0,Medium metro,443465.0,276146.0,62.27007768369545,25436.0,5.73574013732763,1401.0,57.1,0.214,0.1820111306,0.256143834,0.3159212113695556,1.0
13291,GA,Union County,6.0,Noncore,25358.0,3275.0,12.91505639245997,1399.0,5.51699660856534,102.0,55.8,0.283,0.1894915113,0.1884677351,0.4022399242842495,1.0
40031,OK,Comanche County,4.0,Small metro,121099.0,62915.0,51.953360473662045,18801.0,15.52531399928983,306.0,33.3,0.329,0.2160727457,0.1492142434,0.2526858190406196,1.0
53063,WA,Spokane County,3.0,Medium metro,528225.0,280705.0,53.1411803682143,61709.0,11.68233233943868,1033.0,37.7,0.291,0.1576897838,0.1958719709,0.1955606039093189,0.0
47045,TN,Dyer County,5.0,Micropolitan,36693.0,12941.0,35.268307306570726,7542.0,20.55432916360068,127.0,39.9,0.379,0.2652629429,0.1652762461,0.3461150628185212,1.0
8035,CO,Douglas County,2.0,Large fringe metro,360750.0,225225.0,62.43243243243243,35286.0,9.78128898128898,365.0,38.9,0.201,0.1066768897,0.2078845259,0.1011781011781011,0.0
51041,VA,Chesterfield County,2.0,Large fringe metro,358245.0,180083.0,50.268112604502505,32790.0,9.15295398400535,418.0,39.2,0.333,0.1536319851,0.174561833,0.1166799257491381,0.0
51740,VA,Portsmouth city,2.0,Large fringe metro,95094.0,76907.0,80.8747134414369,10377.0,10.91236040128714,223.0,35.7,0.423,0.2122544913,0.1576624505,0.2345048057711317,0.0
6087,CA,Santa Cruz County,3.0,Medium metro,269925.0,188997.0,70.01833842734094,19999.0,7.40909511901454,287.0,38.4,0.193,0.1278727579,0.2159499392,0.1063258312494211,0.0
42019,PA,Butler County,2.0,Large fringe metro,189135.0,107451.0,56.811801094456335,20402.0,10.78700399185766,485.0,43.7,0.33,0.1787679438,0.2370659894,0.2564305919052528,1.0
13247,GA,Rockdale County,2.0,Large fringe metro,90939.0,16211.0,17.82623516862952,8639.0,9.4997745741651,226.0,39.1,0.448,0.1734195447,0.1401239314,0.2485182374998625,1.0
13067,GA,Cobb County,2.0,Large fringe metro,762944.0,292454.0,38.33230223974498,83464.0,10.93972821072057,1281.0,37.1,0.279,0.137972732,0.1933829125,0.1679022313564298,0.0
42071,PA,Lancaster County,3.0,Medium metro,546192.0,310790.0,56.90123619533058,62089.0,11.367614318774349,1230.0,38.7,0.331,0.1950122601,0.1737509822,0.2251955356358203,0.0
47149,TN,Rutherford County,2.0,Large fringe metro,339261.0,153577.0,45.26809742351759,57049.0,16.815666993848392,870.0,34.0,0.333,0.1991798581,0.1722383968,0.2564397322415485,1.0
6109,CA,Tuolumne County,5.0,Micropolitan,54515.0,28678.0,52.60570485187564,6055.0,11.10703476107493,118.0,48.5,0.297,0.1579038274,0.2384269875,0.2164541869210309,0.0
45047,SC,Greenwood County,5.0,Micropolitan,71074.0,30871.0,43.43501139657258,9930.0,13.971353800264511,295.0,39.8,0.364,0.2136154739,0.1526840104,0.4150603596251794,1.0
35049,NM,Santa Fe County,4.0,Small metro,151946.0,94836.0,62.4142787569268,12162.0,8.00415937240861,209.0,47.6,0.161,0.142424553,0.1804352015,0.1375488660445158,0.0
39169,OH,Wayne County,5.0,Micropolitan,115694.0,46677.0,40.34522101405431,11250.0,9.723926910643591,263.0,38.9,0.323,0.2275649664,0.1644730018,0.2273238024443791,0.0
13117,GA,Forsyth County,2.0,Large fringe metro,250847.0,54508.0,21.72958018234222,22248.0,8.86915131534361,351.0,39.0,0.265,0.1222849782,0.1828321189,0.1399259309459551,0.0
30049,MT,Lewis and Clark County,5.0,Micropolitan,70229.0,36626.0,52.152244799157046,8290.0,11.80424041350439,119.0,41.4,0.271,0.1697846132,0.1992955146,0.1694456705919207,0.0
55087,WI,Outagamie County,4.0,Small metro,188766.0,106989.0,56.67810940529544,23115.0,12.245319602046967,403.0,38.6,0.327,0.1739275125,0.3101369886,0.2134918364535986,0.0
47157,TN,Shelby County,1.0,Large central metro,936017.0,432086.0,46.162195772085326,135165.0,14.44044285520455,2624.0,35.8,0.349,0.2114388424,0.1514616583,0.2803367887549051,1.0
55027,WI,Dodge County,5.0,Micropolitan,87336.0,40685.0,46.58445543647522,10275.0,11.76490794174223,189.0,42.7,0.383,0.2046586639,0.2601651083,0.2164056059356966,0.0
39129,OH,Pickaway County,2.0,Large fringe metro,58658.0,26151.0,44.58215418186778,9977.0,17.00876265811995,104.0,39.8,0.347,0.2374618581,0.1832477093,0.177298919158512,0.0
5119,AR,Pulaski County,3.0,Medium metro,392980.0,197865.0,50.349890579673264,47000.0,11.95989617792254,1759.0,37.7,0.339,0.1871228315,0.1763139434,0.4476054761056542,1.0
39033,OH,Crawford County,5.0,Micropolitan,41338.0,16769.0,40.56558130533649,5018.0,12.13895205380037,112.0,43.6,0.335,0.2532734913,0.1830092686,0.2709371522570032,1.0
26111,MI,Midland County,4.0,Small metro,83441.0,44882.0,53.78890473508228,7580.0,9.08426313203341,151.0,41.6,0.364,0.1916188648,0.2200750949,0.180966191680349,0.0
56021,WY,Laramie County,4.0,Small metro,100595.0,46622.0,46.34623987275709,13835.0,13.75316864655301,202.0,37.4,0.301,0.1924689316,0.1785070356,0.2008052090064118,0.0
36047,NY,Kings County,1.0,Large central metro,2538934.0,1496755.0,58.95210352061141,317639.0,12.51072300422145,8856.0,35.7,0.238,0.1526812275,0.182223754,0.3488078067409393,1.0
55101,WI,Racine County,4.0,Small metro,195802.0,104716.0,53.48055688910226,23762.0,12.13572895067466,373.0,40.4,0.387,0.1880576334,0.2516366534,0.1904985648767632,0.0
42107,PA,Schuylkill County,5.0,Micropolitan,140709.0,79550.0,56.53511857805826,16285.0,11.57353118848119,339.0,44.5,0.368,0.2285990644,0.2106741685,0.2409227554740634,1.0
55117,WI,Sheboygan County,4.0,Small metro,115240.0,63225.0,54.86376258243666,14460.0,12.547726483859767,208.0,41.7,0.333,0.1735339879,0.2793007158,0.1804928844151336,0.0
17167,IL,Sangamon County,4.0,Small metro,193882.0,107586.0,55.49045295592164,24437.0,12.60405813845534,517.0,40.8,0.344,0.1959642741,0.2196547073,0.266657038817425,1.0
51775,VA,Salem city,3.0,Medium metro,25340.0,11780.0,46.48776637726914,2549.0,10.05919494869771,197.0,40.4,0.312,0.1860130838,0.1915103936,0.7774269928966061,1.0
51680,VA,Lynchburg city,3.0,Medium metro,81561.0,24882.0,30.50722771913046,8369.0,10.261031620504893,519.0,28.4,0.355,0.203602757,0.1848734771,0.6363335417662853,1.0
55059,WI,Kenosha County,2.0,Large fringe metro,169671.0,89092.0,52.50867856027253,19166.0,11.29597868816709,420.0,38.8,0.314,0.1871304203,0.2559605634,0.2475378821366055,1.0
41039,OR,Lane County,3.0,Medium metro,382986.0,237686.0,62.06127639130412,23377.0,6.1038784707535,302.0,39.8,0.286,0.1743623052,0.2099661038,0.0788540573284663,0.0
39037,OH,Darke County,5.0,Micropolitan,51205.0,17806.0,34.773947856654615,6242.0,12.19021579923835,104.0,41.9,0.369,0.2434050232,0.187151953,0.2031051655111805,0.0
1115,AL,St. Clair County,2.0,Large fringe metro,90739.0,31053.0,34.22232997939144,13848.0,15.2613539933215,144.0,40.4,0.367,0.2146688268,0.1503016437,0.1586969219409515,0.0
17077,IL,Jackson County,4.0,Small metro,56675.0,23578.0,41.60211733568593,7625.0,13.45390383767093,187.0,32.5,0.245,0.2154298372,0.1918380274,0.3299514777238641,1.0
17121,IL,Marion County,5.0,Micropolitan,37045.0,13797.0,37.24389256309893,6545.0,17.667701444189497,101.0,41.6,0.241,0.2346229414,0.2064386041,0.2726413821028479,1.0
6097,CA,Sonoma County,3.0,Medium metro,489819.0,335964.0,68.58941772368978,39151.0,7.992952498780161,499.0,42.8,0.239,0.1289220368,0.2361263872,0.1018743658371765,0.0
21111,KY,Jefferson County,1.0,Large central metro,767452.0,463035.0,60.33406649536388,12780.0,1.6652507257782798,2366.0,38.5,0.319,0.2303911508,0.1945759509,0.3082928964938524,1.0
35043,NM,Sandoval County,3.0,Medium metro,148904.0,89669.0,60.219335947993336,14159.0,9.50881104604308,484.0,40.3,0.284,0.1615230049,0.1775322199,0.3250416375651426,1.0
42001,PA,Adams County,4.0,Small metro,102742.0,50797.0,49.44131903213875,11177.0,10.87870588464308,153.0,44.5,0.312,0.1978718485,0.2112432715,0.1489167039769519,0.0
12031,FL,Duval County,1.0,Large central metro,966728.0,514363.0,53.206589650863535,91010.0,9.41423026952772,3190.0,36.6,0.32,0.1863880738,0.1849350638,0.3299790633973568,1.0
47063,TN,Hamblen County,4.0,Small metro,65110.0,24538.0,37.68699124558439,11957.0,18.36430655813239,241.0,40.9,0.347,0.2691848018,0.1371001384,0.3701428352019659,1.0
45035,SC,Dorchester County,3.0,Medium metro,165737.0,75724.0,45.68925466250746,30533.0,18.42256104551186,208.0,37.8,0.336,0.168871772,0.1711355114,0.1255000392187622,0.0
36029,NY,Erie County,1.0,Large central metro,917241.0,565966.0,61.70308566668956,102502.0,11.17503469644291,2536.0,40.3,0.295,0.1877441403,0.2282443289,0.2764813173418981,1.0
37183,NC,Wake County,1.0,Large central metro,1132271.0,697748.0,61.62376321569659,117087.0,10.34089895440225,1299.0,36.7,0.276,0.1434135293,0.1830917533,0.1147251850484557,0.0
40125,OK,Pottawatomie County,5.0,Micropolitan,72998.0,30377.0,41.61346886216061,10496.0,14.37847612263349,215.0,38.3,0.363,0.2464299513,0.1473759141,0.2945286172223896,1.0
42041,PA,Cumberland County,3.0,Medium metro,255857.0,156558.0,61.18964890544327,23497.0,9.18364555200756,714.0,40.5,0.266,0.1758605197,0.2022542741,0.2790621323629996,1.0
39085,OH,Lake County,2.0,Large fringe metro,229569.0,134592.0,58.62812487748782,23664.0,10.3080119702573,378.0,44.1,0.274,0.2109397031,0.2079168385,0.1646563778210472,0.0
21059,KY,Daviess County,4.0,Small metro,101978.0,51335.0,50.33928886622605,9794.0,9.60403224224832,395.0,38.7,0.295,0.2228356424,0.1868648401,0.3873384455470788,1.0
38101,ND,Ward County,5.0,Micropolitan,68466.0,27395.0,40.01256097917214,2217.0,3.2381035842608,250.0,32.3,0.342,0.1870095068,0.2172344853,0.3651447433762743,1.0
41029,OR,Jackson County,4.0,Small metro,221844.0,115779.0,52.18937631849408,20329.0,9.16364652638791,309.0,42.8,0.268,0.2068099834,0.2041630625,0.1392870665873316,0.0
51650,VA,Hampton city,2.0,Large fringe metro,135464.0,72727.0,53.68732652217564,12640.0,9.3308923404004,220.0,36.3,0.368,0.190582576,0.1669139545,0.1624047717474753,0.0
13277,GA,Tift County,5.0,Micropolitan,40719.0,8417.0,20.67093985608684,6091.0,14.95861882659201,303.0,35.9,0.384,0.2157956904,0.1486466067,0.7441243645472629,1.0
55079,WI,Milwaukee County,1.0,Large central metro,945016.0,525761.0,55.63514268541485,77755.0,8.22790301963141,1676.0,35.2,0.317,0.2000195475,0.2345668901,0.1773514945778695,0.0
36081,NY,Queens County,1.0,Large central metro,2225821.0,1641531.0,73.7494614346796,305235.0,13.71336688799324,7742.0,39.6,0.244,0.1409831984,0.1612432599,0.3478267120312011,1.0
36077,NY,Otsego County,5.0,Micropolitan,58701.0,32790.0,55.85935503654112,4278.0,7.28778044667041,127.0,42.7,0.287,0.2014541307,0.2285715237,0.2163506584214919,0.0
6083,CA,Santa Barbara County,3.0,Medium metro,444766.0,271959.0,61.14653548157908,42579.0,9.5733486822284,603.0,34.1,0.242,0.1342077807,0.204312233,0.1355769101055386,0.0
13081,GA,Crisp County,5.0,Micropolitan,22034.0,4086.0,18.544068258146503,1895.0,8.60034492148497,121.0,40.4,0.361,0.2529673137,0.1350393601,0.5491513116093311,1.0
25017,MA,Middlesex County,2.0,Large fringe metro,1609379.0,1126962.0,70.02464925912417,158313.0,9.83689982285092,2977.0,38.6,0.216,0.123286443,0.2273189072,0.1849781810251034,0.0
1055,AL,Etowah County,4.0,Small metro,102371.0,37097.0,36.23780172119057,17097.0,16.701018843227082,522.0,42.0,0.362,0.2313436175,0.1499951838,0.509910033114847,1.0
40047,OK,Garfield County,5.0,Micropolitan,60869.0,26585.0,43.67576270351082,8996.0,14.779280093315151,240.0,36.3,0.351,0.2097887403,0.1457818882,0.3942893755442014,1.0
55009,WI,Brown County,3.0,Medium metro,264610.0,151161.0,57.12595895846718,35220.0,13.310154567098753,525.0,37.8,0.335,0.179867497,0.2779362186,0.1984052001058161,0.0
29510,MO,St. Louis city,1.0,Large central metro,297645.0,148258.0,49.81034453795629,5027.0,1.68892472576391,850.0,36.3,0.353,0.2403441434,0.2055658336,0.2855750978514673,1.0
24001,MD,Allegany County,4.0,Small metro,70057.0,34699.0,49.52966869834563,9912.0,14.14847909559358,301.0,41.4,0.348,0.2024926781,0.1664043547,0.4296501420272064,1.0
12069,FL,Lake County,2.0,Large fringe metro,375492.0,218715.0,58.24757917612094,25808.0,6.87311580539665,1095.0,47.4,0.314,0.1886435718,0.1936555842,0.2916173979738583,1.0
16005,ID,Bannock County,4.0,Small metro,88795.0,36346.0,40.93248493721493,10675.0,12.0220733149389,187.0,34.5,0.312,0.1869543297,0.194709815,0.2105974435497494,0.0
1031,AL,Coffee County,5.0,Micropolitan,53230.0,17923.0,33.67086229569792,7616.0,14.307721209844072,150.0,39.4,0.367,0.2138337845,0.1572880099,0.2817959797106894,1.0
51015,VA,Augusta County,4.0,Small metro,76544.0,34550.0,45.1374372909699,7657.0,10.00339673913043,206.0,45.7,0.348,0.1911016649,0.1763270369,0.269126254180602,1.0
26081,MI,Kent County,1.0,Large central metro,658708.0,363838.0,55.235096583007945,71130.0,10.79841143571962,1154.0,35.6,0.302,0.1796194874,0.2184264972,0.1751914353552712,0.0
20055,KS,Finney County,5.0,Micropolitan,35917.0,13785.0,38.38015424450817,6556.0,18.25319486594092,109.0,31.3,0.382,0.1954310929,0.1522509017,0.3034774619261074,1.0
34039,NJ,Union County,1.0,Large central metro,555394.0,339121.0,61.059536113101686,79012.0,14.22629700716968,1686.0,39.0,0.255,0.152231711,0.1673695065,0.3035682776551421,1.0
47051,TN,Franklin County,5.0,Micropolitan,42485.0,15059.0,35.44545133576556,7194.0,16.933035188890187,102.0,42.2,0.329,0.2526699881,0.1681046081,0.240084735789102,1.0
12119,FL,Sumter County,4.0,Small metro,139018.0,98867.0,71.11812858766491,8591.0,6.17977528089887,444.0,68.1,0.293,0.190491695,0.2314645688,0.3193831014688745,1.0
5069,AR,Jefferson County,4.0,Small metro,65377.0,24665.0,37.72733530140569,7873.0,12.04246141609434,233.0,39.3,0.425,0.2482536147,0.1314701909,0.3563944506477813,1.0
17199,IL,Williamson County,4.0,Small metro,66415.0,29489.0,44.40111420612813,11442.0,17.22803583527817,205.0,41.4,0.292,0.2139232457,0.2200250621,0.3086652111721749,1.0
1039,AL,Covington County,6.0,Noncore,36930.0,12588.0,34.08610885458976,5727.0,15.50771730300568,179.0,43.4,0.358,0.2342499011,0.1503365802,0.4847007852694286,1.0
9003,CT,Hartford County,1.0,Large central metro,889226.0,599842.0,67.45664206849553,86922.0,9.77501782449006,2671.0,40.2,0.272,0.1419719025,0.1914370148,0.3003735833185265,1.0
42029,PA,Chester County,2.0,Large fringe metro,526759.0,318383.0,60.44187189967328,45488.0,8.635448089164111,978.0,40.5,0.221,0.148045185,0.2173924908,0.1856636526381134,0.0
17089,IL,Kane County,2.0,Large fringe metro,531010.0,278524.0,52.45174290503004,65792.0,12.38997382346848,835.0,38.2,0.283,0.1591913586,0.2018710605,0.1572475094630986,0.0
26021,MI,Berrien County,4.0,Small metro,153025.0,77660.0,50.74987747100147,15078.0,9.853291945760487,310.0,42.4,0.343,0.2193516909,0.1900195106,0.2025812775690246,0.0
1003,AL,Baldwin County,4.0,Small metro,229287.0,97893.0,42.694526946577874,32575.0,14.20708544313458,473.0,43.6,0.3,0.1851331826,0.1873695763,0.2062916781152006,0.0
40121,OK,Pittsburg County,5.0,Micropolitan,43679.0,17227.0,39.44000549463128,6152.0,14.084571533231069,173.0,40.6,0.346,0.2684885887,0.1535450829,0.3960713386295474,1.0
37085,NC,Harnett County,5.0,Micropolitan,137058.0,46260.0,33.75213413299479,16381.0,11.95187438894482,188.0,34.9,0.348,0.2041846627,0.1834448359,0.1371682061608953,0.0
8101,CO,Pueblo County,4.0,Small metro,169823.0,82452.0,48.55172738674973,21327.0,12.55836959657996,476.0,39.6,0.31,0.2001992928,0.1819125664,0.2802918332616901,1.0
12001,FL,Alachua County,3.0,Medium metro,271218.0,160053.0,59.01267614981307,23996.0,8.84749537272599,1197.0,32.1,0.272,0.1787556831,0.2108999403,0.4413423887795057,1.0
47147,TN,Robertson County,2.0,Large fringe metro,72275.0,32670.0,45.20235212729159,12892.0,17.83742649602213,129.0,39.4,0.381,0.2355971382,0.1693729872,0.1784849533033552,0.0
25001,MA,Barnstable County,4.0,Small metro,213164.0,10994.0,5.1575312904618,18896.0,8.86453622562909,353.0,54.3,0.225,0.1612540058,0.2645436786,0.1656001951549042,0.0
1101,AL,Montgomery County,3.0,Medium metro,224639.0,102407.0,45.58736461611741,30168.0,13.42954696201461,1112.0,36.8,0.371,0.1986332622,0.1258108906,0.4950164486131082,1.0
